Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
24-02-2022,28.95,28.95,27.55,27.55,27.56,80763,166,2225933,80763,100,1.4,-1.4
23-02-2022,28.5,29.35,28,28.95,28.77,35577,150,1023654,35577,100,1.35,0.45
22-02-2022,26.6,28.1,26.6,28,26.97,155593,246,4196093,155593,100,1.5,1.4
21-02-2022,29.45,29.45,28,28,28.23,34667,168,978783,34667,100,1.45,-1.45
18-02-2022,29.25,29.95,28,29.45,28.76,100976,177,2904005,100976,100,1.95,0.2
17-02-2022,29.5,30,27.8,29.25,28.23,229280,293,6473314,229280,100,2.2,-0.25
16-02-2022,28.5,29.25,27.85,29.25,28.82,68308,175,1968530,68308,100,1.4,0.75
15-02-2022,28.5,28.95,27.35,27.9,27.7,151157,316,4186294,151157,100,1.6,-0.6
14-02-2022,29.05,30,28.75,28.75,28.99,76700,250,2223305,76700,100,1.25,-0.3
11-02-2022,30.15,31,29.8,30.25,30.14,74508,256,2245828,74508,100,1.2,0.1
10-02-2022,31,31,30,30.95,30.75,54289,150,1669302,54289,100,1,-0.05
09-02-2022,31,31.4,29.55,31.05,30.07,163658,361,4920976,163658,100,1.85,0.05
08-02-2022,29.25,31.3,29.2,31.1,30.47,122469,259,3731656,122469,100,2.1,1.85
07-02-2022,30.45,30.95,28.75,29.85,29.43,61283,233,1803516,61283,100,2.2,-0.6
04-02-2022,30.25,31.5,29.55,30.1,30.4,39259,199,1193319,39259,100,1.95,-0.15
03-02-2022,30.1,30.9,29.55,30.25,30.34,40014,175,1214206,40014,100,1.35,0.15
02-02-2022,30,30.2,29.1,29.9,29.84,44925,193,1340381,44925,100,1.1,-0.1
01-02-2022,31.35,31.35,29.3,30,30.03,106406,242,3194933,106406,100,2.05,-1.35
31-01-2022,32.8,32.8,30.6,30.8,31.02,86068,265,2669563,86068,100,2.2,-2
28-01-2022,32,32.7,31,32.2,32.08,65654,293,2106410,65654,100,1.7,0.2
27-01-2022,32.45,32.45,30,32.05,31.54,122023,385,3848812,122023,100,2.45,-0.4
25-01-2022,30.25,31.35,28.45,31.35,30.01,166917,407,5008684,166917,100,2.9,1.1
24-01-2022,31.9,31.95,29.8,29.9,29.83,269916,307,8052200,269916,100,2.15,-2
21-01-2022,33.25,33.25,31.3,31.35,31.59,141699,369,4475970,141699,100,1.95,-1.9
20-01-2022,34.5,34.6,32.6,32.9,33.23,78907,313,2621763,78907,100,2,-1.6
19-01-2022,33.75,34.7,32.5,34.25,33.36,150472,365,5020495,150472,100,2.2,0.5
18-01-2022,35.35,35.35,32.1,33.75,33.65,316525,881,10651547,316525,100,3.25,-1.6
17-01-2022,32.55,33.8,31.25,33.75,32.74,286121,812,9368117,286121,100,2.55,1.2
14-01-2022,30.95,32.25,30,32.2,31.86,388734,675,12385003,388734,100,2.25,1.25
13-01-2022,31,31.3,29.6,30.75,30.55,122140,430,3731325,122140,100,1.7,-0.25
12-01-2022,30,31.25,29,31,30.07,477861,890,14369290,377556,79.01,2.25,1
11-01-2022,32,32,29.6,30.5,30.06,495397,1002,14893354,338860,68.4,2.4,-1.5
10-01-2022,31.75,32.2,29.6,31.15,30.67,404710,1003,12412920,295205,72.94,2.6,-0.6
07-01-2022,31.85,31.85,28.85,31.15,30.53,910854,1796,27811512,654807,71.89,3,-0.7
06-01-2022,30.35,30.35,27.55,30.35,29.64,1567420,2033,46460545,871756,55.62,2.8,0
05-01-2022,28.95,28.95,28.95,28.95,28.95,68665,193,1987851,65918,96,0,0
04-01-2022,27.6,27.6,27.6,27.6,27.6,81247,170,2242417,81247,100,0,0
03-01-2022,26.3,26.3,26.3,26.3,26.3,64376,132,1693088,64376,100,0,0
31-12-2021,25,25.05,24.85,25.05,25.02,124266,202,3109598,107264,86.32,0.2,0.05
30-12-2021,23.45,23.9,23.05,23.9,23.81,171346,389,4079559,151919,88.66,0.85,0.45
29-12-2021,22,22.8,22,22.8,22.62,218531,477,4944075,183937,84.17,0.8,0.8
28-12-2021,20.9,21.75,20.5,21.75,21.35,138449,373,2955293,107553,77.68,1.25,0.85
27-12-2021,21.55,21.7,20.65,20.75,20.99,110023,266,2309297,78560,71.4,1.05,-0.8
24-12-2021,21.9,21.9,21.05,21.55,21.75,172105,390,3743763,137960,80.16,0.85,-0.35
23-12-2021,20,20.9,20,20.9,20.74,128928,275,2673370,106012,82.23,0.9,0.9
22-12-2021,19.9,20,19.65,19.95,19.84,68647,225,1362109,55222,80.44,0.35,0.05
21-12-2021,20.45,20.5,19.3,19.5,19.68,154147,276,3033366,137942,89.49,1.2,-0.95
20-12-2021,20.1,20.65,19.5,19.7,19.69,100620,366,1981588,77181,76.71,1.15,-0.4
17-12-2021,21.7,21.7,20.45,20.5,20.57,106869,275,2198670,87638,82,1.25,-1.2
16-12-2021,23,23,21.45,21.5,21.72,118989,371,2585001,91651,77.02,1.55,-1.5
15-12-2021,22.6,22.9,21.85,22.55,22.49,80757,361,1816306,60585,75.02,1.05,-0.05
14-12-2021,21,21.85,20.5,21.85,21.53,118125,338,2542883,94492,79.99,1.35,0.85
13-12-2021,20.2,21.2,20.2,20.85,20.82,92024,297,1915967,75900,82.48,1,0.65
10-12-2021,20.65,20.65,20,20.2,20.25,40867,238,827655,30498,74.63,0.65,-0.45
09-12-2021,20.2,20.85,20.1,20.25,20.44,58635,224,1198688,44729,76.28,0.75,0.05
08-12-2021,20.15,21.25,20.1,20.3,20.59,77098,215,1587535,62676,81.29,1.15,0.15
07-12-2021,20.5,20.65,19.75,20.35,20.18,38199,176,770785,33334,87.26,0.9,-0.15
06-12-2021,21.35,21.35,20.1,20.15,20.54,36479,184,749390,31602,86.63,1.25,-1.2
03-12-2021,20.25,21.05,20.1,20.85,20.82,68384,289,1423673,49908,72.98,0.95,0.6
02-12-2021,19.7,20.3,19.5,20.05,20.01,44533,200,891187,35142,78.91,0.8,0.35
01-12-2021,20,20.25,19.4,19.8,19.78,59783,194,1182247,49155,82.22,0.85,-0.2
30-11-2021,20,20.45,19.7,19.75,19.87,66769,181,1326848,55483,83.1,0.75,-0.25
29-11-2021,20.1,20.4,19.35,20,19.86,47182,203,937129,35123,74.44,1.05,-0.1
26-11-2021,20.5,20.75,19.8,19.95,20.13,126317,306,2542435,103129,81.64,0.95,-0.55
25-11-2021,21.2,21.25,20.5,20.6,20.84,60842,150,1267970,57302,94.18,0.75,-0.6
24-11-2021,20.85,21.85,20.85,21.05,21.31,57046,173,1215904,46142,80.89,1,0.2
23-11-2021,20.5,21.2,20.05,20.95,20.7,67225,259,1391618,44772,66.6,1.15,0.45
22-11-2021,21.95,21.95,20.5,20.85,20.92,97536,226,2040273,83170,85.27,1.45,-1.1
18-11-2021,22.65,22.9,21.55,21.55,21.92,72184,229,1582144,58308,80.78,1.35,-1.1
17-11-2021,22.85,23.55,22.1,22.65,23.17,130757,306,3030149,98243,75.13,1.45,-0.2
16-11-2021,22.1,23.15,21.55,22.45,22.49,62595,249,1407462,47656,76.13,1.6,0.35
15-11-2021,22.7,22.7,21.45,22.05,21.66,64781,224,1403471,51391,79.33,1.25,-0.65
12-11-2021,24.4,24.65,22.55,22.55,23.09,113879,469,2628902,88794,77.97,2.1,-1.85
11-11-2021,23,23.7,23,23.7,23.63,169180,426,3997721,140005,82.76,0.7,0.7
10-11-2021,22.15,22.6,22,22.6,22.44,105423,247,2365275,96839,91.86,0.6,0.45
09-11-2021,21.15,21.55,20.75,21.55,21.22,95557,387,2027642,85760,89.75,0.8,0.4
08-11-2021,20.5,21,19.85,20.55,20.43,46262,279,945082,35863,77.52,1.15,0.05
04-11-2021,19.75,20.6,19.75,20.45,20.39,66668,214,1359040,66668,100,0.85,0.7
03-11-2021,20.5,20.5,19.5,19.65,19.85,103972,320,2063858,87205,83.87,1,-0.85
02-11-2021,20.65,20.95,20.2,20.35,20.44,85332,472,1744435,59749,70.02,0.75,-0.3
01-11-2021,20.4,20.4,19.85,20.3,20.26,40186,206,813987,38307,95.32,0.55,-0.1
29-10-2021,21,21,20,20.25,20.21,136479,527,2757782,108688,79.64,1,-0.75
28-10-2021,21.5,21.5,20.45,20.8,20.69,213131,348,4409864,146281,68.63,1.05,-0.7
27-10-2021,22.85,22.85,21.4,21.5,21.9,159403,287,3490323,137331,86.15,1.45,-1.35
26-10-2021,22,22.75,21.35,22.4,22.06,169805,397,3745892,149351,87.95,1.4,0.4
25-10-2021,22.8,22.8,22.35,22.35,22.49,62780,164,1411997,47824,76.18,0.45,-0.45
22-10-2021,24.25,24.25,23.2,23.5,23.64,64614,268,1527684,56661,87.69,1.05,-0.75
21-10-2021,24.65,25.75,24.4,24.4,24.5,76610,267,1877052,61027,79.66,1.35,-0.25
20-10-2021,26.95,26.95,25.65,25.65,25.78,172907,401,4457417,121142,70.06,1.3,-1.3
19-10-2021,29,29.4,27,27,27.48,217346,586,5973208,168098,77.34,2.4,-2
18-10-2021,28.3,28.4,27,28.4,28.25,274100,552,7744183,252737,92.21,1.4,0.1
14-10-2021,24.4,25.85,22.3,25.85,24.99,553081,877,13823150,456698,82.57,3.55,1.45
13-10-2021,21.65,23.5,20.95,23.5,23.28,584906,465,13616719,514082,87.89,2.55,1.85
12-10-2021,21.15,21.8,20.6,21.4,21.34,63936,256,1364098,52170,81.6,1.2,0.25
11-10-2021,21.75,22,20.8,21.05,21.37,119305,406,2549658,99774,83.63,1.2,-0.7
08-10-2021,21.9,22.5,21.15,21.45,21.77,61487,296,1338659,51340,83.5,1.35,-0.45
07-10-2021,23.05,23.85,21.05,21.8,21.98,237478,662,5220202,167509,70.54,2.8,-1.25
06-10-2021,22.6,22.6,21.6,22.6,22.55,445212,511,10039953,302914,68.04,1,0
05-10-2021,20.9,21.55,20.8,21.55,21.46,74341,131,1595308,74341,100,0.75,0.65
04-10-2021,21.4,21.4,20.45,20.55,20.8,73519,270,1528917,68348,92.97,0.95,-0.85
01-10-2021,21.9,22.25,20.45,21.05,21.04,156531,384,3292978,116176,74.22,1.8,-0.85
30-09-2021,22,22.4,21.1,21.5,21.63,102001,285,2205908,79555,77.99,1.3,-0.5
29-09-2021,22.45,22.45,21,21.85,22.14,205194,518,4543169,167738,81.75,1.45,-0.6
28-09-2021,21.4,21.4,21.4,21.4,21.4,39094,133,836611,37992,97.18,0,0
27-09-2021,20.4,20.4,20.4,20.4,20.4,148072,210,3020668,147962,99.93,0,0
24-09-2021,19.95,19.95,19.25,19.45,19.51,79740,217,1555710,74116,92.95,0.7,-0.5
23-09-2021,19.95,20.1,19.3,19.6,19.8,86471,269,1712346,77171,89.24,0.8,-0.35
22-09-2021,19.75,20,18.8,19.7,19.41,297889,400,5781339,263532,88.47,1.2,-0.05
21-09-2021,19.7,19.7,19,19.45,19.4,65744,226,1275127,51453,78.26,0.7,-0.25
20-09-2021,19.45,19.9,19.2,19.35,19.56,66293,216,1296485,54652,82.44,0.7,-0.1
17-09-2021,20.2,20.35,19.05,19.35,19.43,117797,319,2288557,72525,61.57,1.3,-0.85
16-09-2021,19.5,20.4,19.5,20.05,20.08,69520,243,1395634,59124,85.05,0.9,0.55
15-09-2021,19.95,20.2,19.4,19.85,19.81,72234,209,1431109,70387,97.44,0.8,-0.1
14-09-2021,20,20.6,19.8,19.95,20.07,61958,245,1243206,51905,83.77,0.8,-0.05
13-09-2021,20.45,20.75,20,20.05,20.29,59375,241,1204882,51190,86.21,0.75,-0.4
09-09-2021,19.35,20.1,19,20.05,19.79,69652,214,1378218,57409,82.42,1.1,0.7
08-09-2021,19.9,20.25,19.6,19.7,19.89,46675,152,928314,44448,95.23,0.65,-0.2
07-09-2021,19.75,19.9,19.5,19.55,19.73,35743,163,705217,29075,81.34,0.4,-0.2
06-09-2021,19.4,19.95,19,19.65,19.68,77427,301,1523889,68900,88.99,0.95,0.25
03-09-2021,19.25,19.75,18.75,19.1,19.21,76033,305,1460841,58362,76.76,1,-0.15
02-09-2021,18.25,18.95,17.75,18.95,18.7,88022,195,1646417,79857,90.72,1.2,0.7
01-09-2021,17.75,18.3,17.75,18.05,18.01,26620,135,479482,23986,90.11,0.55,0.3
31-08-2021,18.35,18.6,17.9,18.15,18.12,57635,197,1044341,55502,96.3,0.7,-0.2
30-08-2021,18.25,18.6,17.5,18.3,18.18,36294,215,659762,30893,85.12,1.1,0.05
27-08-2021,19.35,19.35,17.7,18.1,17.95,107198,352,1924073,73315,68.39,1.65,-1.25
26-08-2021,18.6,18.6,17.8,18.6,18.49,39299,192,726468,37105,94.42,0.8,0
25-08-2021,17.45,17.8,16.8,17.75,17.64,33650,174,593718,32660,97.06,1,0.3
24-08-2021,17.5,17.5,16.75,17.15,17.04,43506,203,741188,31776,73.04,0.75,-0.35
23-08-2021,17.25,17.75,17,17.25,17.18,106501,318,1829387,76340,71.68,0.75,0
20-08-2021,18.7,18.7,17.8,17.85,17.99,111026,283,1997078,89582,80.69,0.9,-0.85
18-08-2021,19.95,20,18.65,18.7,18.84,93874,299,1768632,78976,84.13,1.35,-1.25
17-08-2021,19.5,19.9,19.2,19.6,19.45,56631,150,1101386,49899,88.11,0.7,0.1
16-08-2021,19.4,19.9,19.4,19.6,19.42,128333,207,2492164,118634,92.44,0.5,0.2
13-08-2021,20.4,20.45,19.9,20.4,20.22,70613,171,1427860,54347,76.96,0.55,0
12-08-2021,20.1,20.45,20.05,20.4,20.34,60023,184,1220629,48335,80.53,0.4,0.3
11-08-2021,19.95,20.4,19.25,20.05,20.03,143765,246,2879484,128482,89.37,1.15,0.1
10-08-2021,20.9,20.9,19.75,19.75,20.01,93374,311,1868454,77190,82.67,1.15,-1.15
09-08-2021,22.3,22.3,20.75,20.75,21.02,112986,325,2374547,81612,72.23,1.55,-1.55
06-08-2021,23,23.2,21.25,21.8,22.66,484072,758,10966922,341094,70.46,1.95,-1.2
05-08-2021,22,22.1,21.35,22.1,21.95,256711,411,5634639,212862,82.92,0.75,0.1
04-08-2021,20.6,21.15,20.15,21.05,20.97,485748,691,10184660,345568,71.14,1,0.45
03-08-2021,20.2,20.6,18.95,20.15,19.72,324455,614,6397717,279721,86.21,1.65,-0.05
02-08-2021,20,20.5,19.4,19.9,19.99,342809,774,6853854,284292,82.93,1.1,-0.1
30-07-2021,20,22.05,20,20,20.26,1268769,1039,25711175,915101,72.13,2.05,0
29-07-2021,21.05,21.05,21.05,21.05,21.05,60168,185,1266536,60168,100,0,0
28-07-2021,22.65,23.9,22.15,22.15,22.36,113100,309,2528717,101791,90,1.75,-0.5
27-07-2021,23.3,25.25,23.3,23.3,23.6,915457,878,21601683,737813,80.6,1.95,0
26-07-2021,24.5,24.5,24.5,24.5,24.5,30809,149,754820,30809,100,0,0
23-07-2021,25.75,26.9,25.75,25.75,25.9,663929,428,17195592,451084,67.94,1.15,0
22-07-2021,27.1,27.1,27.1,27.1,27.1,116470,126,3156337,116470,100,0,0
20-07-2021,28.5,28.5,28.5,28.5,28.5,67652,126,1928082,67652,100,0,0
19-07-2021,29.95,29.95,29.95,29.95,29.95,46327,155,1387493,46327,100,0,0
16-07-2021,33.4,33.4,31.05,31.5,31.82,60999,223,1941292,59102,96.89,2.35,-1.9
15-07-2021,33.65,33.65,32.1,32.35,32.8,87822,277,2880613,57536,65.51,1.55,-1.3
14-07-2021,33.1,33.75,32.5,33.05,33.14,95358,235,3160281,86300,90.5,1.25,-0.05
13-07-2021,33.3,34.05,33,33.05,33.39,51367,230,1715345,42862,83.44,1.05,-0.25
12-07-2021,33.9,35,33,33.05,33.72,101312,358,3416673,78763,77.74,2,-0.85
09-07-2021,34.4,34.8,33.5,33.9,34.27,57205,198,1960233,51543,90.1,1.3,-0.5
08-07-2021,34.8,34.8,34,34.2,34.3,38057,158,1305253,32962,86.61,0.8,-0.6
07-07-2021,34.4,35,33.05,34,33.83,167620,363,5670487,123232,73.52,1.95,-0.4
06-07-2021,36,36,34.45,34.45,34.91,232239,598,8108013,190274,81.93,1.55,-1.55
05-07-2021,36.75,36.75,35.7,36.25,36.63,264982,550,9705728,181213,68.39,1.05,-0.5
02-07-2021,33.9,35,32.75,35,34.58,309566,587,10703333,242168,78.23,2.25,1.1
01-07-2021,32,33.75,32,33.35,33.09,99318,365,3286892,73357,73.86,1.75,1.35
30-06-2021,31.25,32.65,30.8,32.6,32.23,177914,512,5733437,141064,79.29,1.85,1.35
29-06-2021,32.35,32.65,30.55,31.1,31.43,99942,379,3141634,71340,71.38,2.1,-1.25
28-06-2021,32.5,33.5,31.85,31.95,32.32,88869,313,2872211,72121,81.15,1.65,-0.55
25-06-2021,32.1,33.95,32.05,33.5,32.98,117845,389,3886705,81503,69.16,1.9,1.4
24-06-2021,35.7,35.7,33.4,33.4,33.64,340426,533,11453197,255648,75.1,2.3,-2.3
23-06-2021,35.7,35.7,34,35.15,35.4,834939,1148,29558612,688861,82.5,1.7,-0.55
22-06-2021,34,34,33.1,34,34,167394,271,5690693,152573,91.15,0.9,0
21-06-2021,31.95,32.4,30.5,32.4,32.18,187982,313,6050092,170244,90.56,1.9,0.45
18-06-2021,30,31,28.65,30.9,30.19,203453,479,6142636,151706,74.57,2.35,0.9
17-06-2021,30.75,32.25,29.25,29.8,30.1,230805,519,6946834,182878,79.23,3,-0.95
16-06-2021,33.7,33.7,30.7,30.75,31.78,358822,713,11401585,311814,86.9,3,-2.95
15-06-2021,31.25,32.3,31.2,32.3,32.24,375652,458,12112413,250829,66.77,1.1,1.05
14-06-2021,28.8,30.8,27.9,30.8,30.34,471163,531,14297353,362975,77.04,2.9,2
11-06-2021,30.2,30.2,28.7,29.35,29.44,165844,308,4882505,151200,91.17,1.5,-0.85
10-06-2021,29.7,30.3,28.6,29.6,29.94,201384,373,6029536,164454,81.66,1.7,-0.1
09-06-2021,28.5,29.8,28,29.1,29.48,368295,672,10858764,281501,76.43,1.8,0.6
08-06-2021,27.8,28.4,27,28.4,28.06,168020,315,4714531,143430,85.36,1.4,0.6
07-06-2021,27.6,28.5,26.55,27.05,27.24,92264,330,2512974,60397,65.46,1.95,-0.55
04-06-2021,28.5,28.95,26.55,27.6,28.21,284700,540,8030602,213018,74.82,2.4,-0.9
03-06-2021,27.6,27.6,27.6,27.6,27.6,40924,100,1129502,40924,100,0,0
02-06-2021,24.5,26.3,24.5,26.3,25.65,97496,255,2500400,91445,93.79,1.8,1.8
01-06-2021,25.8,25.9,24.65,25.05,24.95,280290,427,6993826,223539,79.75,1.25,-0.75
31-05-2021,27.15,27.5,25.8,25.9,26.41,158579,435,4187297,116576,73.51,1.7,-1.25
28-05-2021,27.9,28.9,27,27.15,27.73,102753,288,2849114,76930,74.87,1.9,-0.75
27-05-2021,27.9,28.2,27.1,27.75,27.61,118146,307,3261893,95960,81.22,1.1,-0.15
26-05-2021,27.5,28.25,27.5,27.7,27.91,174139,286,4861052,146235,83.98,0.75,0.2
25-05-2021,28,28.8,27.55,27.8,28.07,125663,305,3527385,96690,76.94,1.25,-0.2
24-05-2021,29.65,29.95,28,28.1,28.91,178372,410,5156671,135048,75.71,1.95,-1.55
21-05-2021,28,29.6,27.55,29.25,29.05,259390,513,7535155,211344,81.48,2.05,1.25
20-05-2021,28.2,28.95,27.25,28.25,28.21,159455,351,4498912,119376,74.86,1.7,0.05
19-05-2021,28.7,30.1,28.1,28.2,28.85,336487,695,9706893,265794,78.99,2,-0.5
18-05-2021,30.65,30.65,27.75,29.55,30.2,916390,1390,27673962,683112,74.54,2.9,-1.1
17-05-2021,29.2,29.2,27,29.2,29.07,832440,739,24202730,631482,75.86,2.2,0
14-05-2021,27.85,27.85,27.85,27.85,27.85,189480,189,5277018,189480,100,0,0
12-05-2021,26.2,26.55,26.1,26.55,26.5,193580,224,5130210,165866,85.68,0.45,0.35
11-05-2021,23.85,25.3,23.3,25.3,24.68,387343,462,9559898,309676,79.95,2,1.45
10-05-2021,24.3,24.75,23.4,24.1,23.92,185500,331,4437783,154640,83.36,1.35,-0.2
07-05-2021,24.6,24.8,23.3,24.15,24.15,120915,355,2919529,87106,72.04,1.5,-0.45
06-05-2021,24,24.45,23,24.1,23.88,237451,426,5670359,189699,79.89,1.45,0.1
05-05-2021,23,24.15,23,23.45,23.66,188818,349,4467804,136888,72.5,1.15,0.45
04-05-2021,23.4,24,22.05,23,23.58,308907,544,7284523,224844,72.79,1.95,-0.4
03-05-2021,21.85,22.9,20.8,22.9,21.75,254223,462,5528139,192269,75.63,2.1,1.05
30-04-2021,23,23,21.85,21.85,21.94,99709,231,2187484,71078,71.29,1.15,-1.15
29-04-2021,23.75,24.45,22.2,22.95,22.82,210140,503,4796268,172077,81.89,2.25,-0.8
28-04-2021,24.65,24.65,22.35,23.35,23.95,983307,1441,23554129,647215,65.82,2.3,-1.3
27-04-2021,23.5,23.5,23.5,23.5,23.5,94974,113,2231889,94974,100,0,0
26-04-2021,22.4,22.4,22.4,22.4,22.4,60309,123,1350921,60308,100,0,0
23-04-2021,21.35,21.35,21.35,21.35,21.35,118309,140,2525897,116810,98.73,0,0
22-04-2021,20.2,20.35,19.75,20.35,20.3,102087,146,2072536,87826,86.03,0.6,0.15
20-04-2021,18.5,19.4,18.15,19.4,19.36,221392,293,4285548,199165,89.96,1.25,0.9
19-04-2021,17.8,18.6,17.05,18.5,18.32,372604,538,6827596,303446,81.44,1.55,0.7
16-04-2021,18.45,18.5,17.65,17.75,17.98,39898,163,717490,32875,82.4,0.85,-0.7
15-04-2021,17.7,18.55,17.35,18.05,17.99,101602,262,1827881,77003,75.79,1.2,0.35
13-04-2021,16.3,17.75,16.25,17.75,17.22,164785,202,2837539,137011,83.15,1.5,1.45
12-04-2021,17.25,17.25,16.95,16.95,16.98,62067,159,1053965,50277,81,0.3,-0.3
09-04-2021,17.95,18,17.1,17.8,17.33,269147,397,4664407,213649,79.38,0.9,-0.15
08-04-2021,18.2,18.6,17.8,18,18.14,204654,301,3712714,183156,89.5,0.8,-0.2
07-04-2021,18.95,18.95,17.35,18.4,18.05,228317,578,4121615,144048,63.09,1.6,-0.55
06-04-2021,18.25,18.25,17.5,18.25,18.1,323386,479,5853992,279681,86.49,0.75,0
05-04-2021,17.4,17.4,16.05,17.4,17.13,466479,675,7990087,379550,81.36,1.35,0
01-04-2021,16.6,16.6,16.6,16.6,16.6,102962,147,1709169,97941,95.12,0,0
31-03-2021,15.85,15.85,15.4,15.85,15.84,409966,195,6495140,365949,89.26,0.45,0
30-03-2021,15.1,15.1,14.5,15.1,15.07,328635,246,4953373,317794,96.7,0.6,0
26-03-2021,14.7,14.7,14.15,14.4,14.33,153297,246,2196152,130801,85.33,0.55,-0.3
25-03-2021,15,15.35,14.35,14.5,14.62,68269,220,997892,60932,89.25,1,-0.5
24-03-2021,14.8,15.2,14.5,15,14.96,103118,252,1543080,92271,89.48,0.7,0.2
23-03-2021,14.5,14.95,14.45,14.8,14.64,163832,270,2398536,138228,84.37,0.5,0.3
22-03-2021,15.25,15.25,14.65,14.9,14.91,107661,274,1604704,94333,87.62,0.6,-0.35
19-03-2021,15,15.2,14.4,15.15,14.78,47174,233,697155,25890,54.88,0.8,0.15
18-03-2021,15.55,15.7,14.85,15.1,15.22,184537,305,2809533,172862,93.67,0.85,-0.45
17-03-2021,15.8,16,15.5,15.55,15.69,55915,179,877102,45083,80.63,0.5,-0.25
16-03-2021,15.55,16,15.25,15.85,15.57,217166,418,3381259,131861,60.72,0.75,0.3
15-03-2021,17.35,17.35,15.75,16.05,16.95,402206,695,6817460,330504,82.17,1.6,-1.3
12-03-2021,16,16.55,15.4,16.55,16.19,349223,819,5652972,260632,74.63,1.15,0.55
10-03-2021,16.2,16.2,15.5,15.8,15.78,106600,276,1682361,86070,80.74,0.7,-0.4
09-03-2021,16.1,16.3,15.7,15.85,15.93,76866,250,1224819,73082,95.08,0.6,-0.25
08-03-2021,16.85,16.85,15.8,15.9,16.04,162506,370,2606830,128712,79.2,1.05,-0.95
05-03-2021,16.95,17.05,16.3,16.55,16.58,56528,199,937284,46259,81.83,0.75,-0.4
04-03-2021,16.65,17.25,16.1,16.7,16.68,71003,224,1184640,59488,83.78,1.15,0.05
03-03-2021,16.75,17.1,16.1,16.55,16.49,114690,360,1890800,89395,77.94,1,-0.2
02-03-2021,17.4,17.8,16.7,16.9,17.32,82242,297,1424129,65135,79.2,1.1,-0.5
01-03-2021,16.7,17.5,16.7,17.2,17.15,98806,391,1694827,80904,81.88,0.8,0.5
26-02-2021,15.9,16.85,15.9,16.7,16.63,122359,378,2035393,108683,88.82,0.95,0.8
25-02-2021,16.2,16.35,15.7,16.05,16.08,48359,225,777748,40287,83.31,0.65,-0.15
24-02-2021,16,16.3,15.85,16.15,15.99,53371,220,853494,44960,84.24,0.45,0.15
23-02-2021,16.4,16.4,15.85,16.1,16.15,49853,199,804975,36469,73.15,0.55,-0.3
22-02-2021,17,17.1,16.15,16.2,16.62,63323,243,1052567,51560,81.42,0.95,-0.8
19-02-2021,17.4,17.4,16,16.8,16.51,102282,296,1689087,73384,71.75,1.4,-0.6
18-02-2021,16.4,16.8,16.1,16.8,16.72,134283,185,2245768,120185,89.5,0.7,0.4
17-02-2021,15.95,16.4,15.5,16,15.92,58536,232,931896,43463,74.25,0.9,0.05
16-02-2021,16.7,16.7,15.7,15.75,15.99,72869,286,1165108,64551,88.58,1,-0.95
15-02-2021,17.35,17.4,16.3,16.5,16.63,60134,192,1000116,54959,91.39,1.1,-0.85
12-02-2021,18.2,18.2,16.9,17,17.3,90440,298,1564795,62466,69.07,1.3,-1.2
11-02-2021,17.7,17.7,17.35,17.6,17.68,158652,396,2805552,134212,84.6,0.35,-0.1
10-02-2021,16.45,16.9,15.6,16.9,16.6,219293,386,3640071,188465,85.94,1.3,0.45
09-02-2021,15.5,16.4,15.45,16.1,16.08,130778,379,2103302,78803,60.26,0.95,0.6
08-02-2021,16,16.1,15.6,15.65,15.89,76655,212,1218098,63166,82.4,0.5,-0.35
05-02-2021,15.85,16.1,15.75,15.8,15.85,57708,205,914941,48463,83.98,0.35,-0.05
04-02-2021,16.45,16.45,15.8,15.85,15.96,40078,201,639569,31364,78.26,0.65,-0.6
03-02-2021,15.95,16.4,15.8,16.15,16.03,89289,272,1431361,74930,83.92,0.6,0.2
02-02-2021,16.2,16.2,15.5,15.85,15.75,57119,260,899576,38623,67.62,0.7,-0.35
01-02-2021,15.95,16.7,15.25,15.85,15.93,118823,417,1892809,74204,62.45,1.45,-0.1
29-01-2021,16.25,16.3,15.6,15.95,15.9,45441,173,722357,35347,77.79,0.7,-0.3
28-01-2021,15.5,16,15.35,15.85,15.77,69975,260,1103243,50175,71.7,0.65,0.35
27-01-2021,16.4,16.5,15.65,16,16.13,47653,177,768706,41138,86.33,0.85,-0.4
25-01-2021,17,17.5,16.25,16.3,16.59,56842,267,942925,39875,70.15,1.25,-0.7
22-01-2021,17,17.65,16.7,16.9,17.12,77705,270,1330290,56691,72.96,0.95,-0.1
21-01-2021,17.35,17.8,16.6,16.85,17.08,104443,275,1783778,85187,81.56,1.2,-0.5
20-01-2021,16.6,17.25,16.5,17.15,17.12,178947,388,3064404,135613,75.78,0.75,0.55
19-01-2021,16.4,16.6,15.35,16.45,15.98,165723,453,2647963,116841,70.5,1.25,0.05
18-01-2021,15.8,16.2,15.8,15.9,15.88,299029,441,4747692,209503,70.06,0.4,0.1
15-01-2021,17.4,17.4,16.6,16.6,16.65,294971,527,4912433,219601,74.45,0.8,-0.8
14-01-2021,19,19,17.4,17.45,17.78,447125,975,7951911,309367,69.19,1.6,-1.55
13-01-2021,21.5,21.7,19.1,19.3,19.86,234325,758,4653865,171793,73.31,2.6,-2.2
12-01-2021,23,23,20.75,21.1,21.38,172132,701,3680770,132563,77.01,2.25,-1.9
